gene_symbol,compound_id,smiles,hcl_solubility,caco2_permeability,logp,qed,toxicity_score,admet_score
GRIN1,CHEMBL284237,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,-3.7192465411764717,2.9326,3.150500000000002,0.7202842359274376,0.5470251441001892,0.670852796724645
GRIN1,CHEMBL660,NC12CC3CC(CC(C3)C1)C2,-1.9835255999999999,2.9701,1.9139,0.5620664127719119,0.44904017448425293,0.6912473594862977
GRIN1,CHEMBL275528,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,-4.192806466666668,2.9862,4.331900000000004,0.7469327757845524,0.49826642870903015,0.6893637747893233
GRIN1,CHEMBL52440,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,-3.810246800000002,2.9742,3.3834000000000026,0.7761322150181271,0.5055086016654968,0.702402148005789
GRIN1,CHEMBL900,Cc1ccccc1C(OCCN(C)C)c1ccccc1,-3.865656200000002,2.9563,3.662620000000003,0.7932087270574181,0.5550779700279236,0.6897561031088484
GRIN1,CHEMBL17350,C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,-3.738579800000001,1.9373,2.7977000000000007,0.8078931457737033,0.5719221830368042,0.5897496928210697
GRIN1,CHEMBL17350,C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,-3.738579800000001,1.9373,2.7977000000000007,0.8078931457737033,0.5719221830368042,0.5897496928210697
GRIN1,CHEMBL17350,C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,-3.738579800000001,1.9373,2.7977000000000007,0.8078931457737033,0.5719221830368042,0.5897496928210697
GRIN1,CHEMBL182066,O=C(Nc1ccc2nc(O)oc2c1)C(=O)N1CCC(Cc2ccc(F)cc2)CC1,-4.436824820689656,2.4216,3.0923000000000016,0.6624288767572641,0.6343225240707397,0.5618554093921642
GRIN1,CHEMBL182066,O=C(Nc1ccc2nc(O)oc2c1)C(=O)N1CCC(Cc2ccc(F)cc2)CC1,-4.436824820689656,2.4216,3.0923000000000016,0.6624288767572641,0.6343225240707397,0.5618554093921642
GRIN1,CHEMBL17350,C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,-3.738579800000001,1.9373,2.7977000000000007,0.8078931457737033,0.5719221830368042,0.5897496928210697
GRIN1,CHEMBL305187,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,-4.272146400000002,2.4159,3.7688000000000033,0.8793321565506861,0.5703242421150208,0.6488494463306996
GRIN1,CHEMBL807,CC12CC3CC(C)(C1)CC(N)(C3)C2,-2.6489864,2.9819,2.6941000000000006,0.6076471131693594,0.4477674961090088,0.6931741571181051
GRIN1,CHEMBL742,CNC1(c2ccccc2Cl)CCCCC1=O,-3.28504,2.9457,2.897800000000001,0.8571565291687986,0.5063455104827881,0.7341125056058032
GRIN1,CHEMBL807,CC12CC3CC(C)(C1)CC(N)(C3)C2,-2.6489864,2.9819,2.6941000000000006,0.6076471131693594,0.4477674961090088,0.6931741571181051
GRIN1,CHEMBL742,CNC1(c2ccccc2Cl)CCCCC1=O,-3.28504,2.9457,2.897800000000001,0.8571565291687986,0.5063455104827881,0.7341125056058032
GRIN1,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,-3.2609551333333333,2.9605,2.695800000000001,0.7064882384087371,0.5291343927383423,0.6840370510344518
GRIN1,CHEMBL807,CC12CC3CC(C)(C1)CC(N)(C3)C2,-2.6489864,2.9819,2.6941000000000006,0.6076471131693594,0.4477674961090088,0.6931741571181051
GRIN1,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,-3.2609551333333333,2.9605,2.695800000000001,0.7064882384087371,0.5291343927383423,0.6840370510344518
GRIN1,CHEMBL1082723,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,-5.422973076923079,2.8265,4.343700000000003,0.5349136833190146,0.6121402382850647,0.5510225719717233
GRIN1,CHEMBL305187,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,-4.272146400000002,2.4159,3.7688000000000033,0.8793321565506861,0.5703242421150208,0.6488494463306996
GRIN1,CHEMBL28564,OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,-4.851074200000003,2.9246,4.4672000000000045,0.862335051944173,0.5676766037940979,0.6838360504450225
GRIN1,CHEMBL742,CNC1(c2ccccc2Cl)CCCCC1=O,-3.28504,2.9457,2.897800000000001,0.8571565291687986,0.5063455104827881,0.7341125056058032
GRIN1,CHEMBL275528,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,-4.192806466666668,2.9862,4.331900000000004,0.7469327757845524,0.49826642870903015,0.6893637747893233
GRIN1,CHEMBL742,CNC1(c2ccccc2Cl)CCCCC1=O,-3.28504,2.9457,2.897800000000001,0.8571565291687986,0.5063455104827881,0.7341125056058032
GRIN1,CHEMBL275528,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,-4.192806466666668,2.9862,4.331900000000004,0.7469327757845524,0.49826642870903015,0.6893637747893233
GRIN1,CHEMBL182066,O=C(Nc1ccc2nc(O)oc2c1)C(=O)N1CCC(Cc2ccc(F)cc2)CC1,-4.436824820689656,2.4216,3.0923000000000016,0.6624288767572641,0.6343225240707397,0.5618554093921642
SNCA,CHEMBL828,c1ccc2c(c1)Nc1ccccc1S2,-4.163533314285715,2.8976,3.894800000000001,0.5890750135634363,0.5481120944023132,0.6187782094626226
SNCA,CHEMBL828,c1ccc2c(c1)Nc1ccccc1S2,-4.163533314285715,2.8976,3.894800000000001,0.5890750135634363,0.5481120944023132,0.6187782094626226
MAPT,CHEMBL480,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,-4.458670200000001,2.9392,3.515220000000001,0.6986390031308142,0.5967984199523926,0.6352987709535265
MAPT,CHEMBL93124,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1,-4.251590666666667,2.4147,3.7106000000000012,0.7343337564885468,0.5775071382522583,0.6034861721375532
MAPT,CHEMBL1790006,Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N.[Cl-],-2.6236394,2.8798,0.6912200000000003,0.40859186845483164,0.5746451020240784,0.585691241929226
GRIN1,CHEMBL305187,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,-4.272146400000002,2.4159,3.7688000000000033,0.8793321565506861,0.5703242421150208,0.6488494463306996
MAPT,CHEMBL405110,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],-2.7304295333333326,2.9044,0.8665999999999998,0.5159517647872774,0.5771760940551758,0.6174641105529639
MAPT,CHEMBL1790006,Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N.[Cl-],-2.6236394,2.8798,0.6912200000000003,0.40859186845483164,0.5746451020240784,0.585691241929226
MAPT,CHEMBL583912,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,-2.9705803428571427,1.1125,1.5460999999999998,0.5095927314649248,0.5767521858215332,0.43169055683587465
MAPT,CHEMBL297453,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,-4.294477363636364,1.0143,2.233199999999999,0.21150323672030336,0.6893929839134216,0.1496954407131355
MAPT,CHEMBL405110,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],-2.7304295333333326,2.9044,0.8665999999999998,0.5159517647872774,0.5771760940551758,0.6174641105529639
GRIN1,CHEMBL299155,O=C(O)c1cc(=O)c2ccccc2[nH]1,-2.2479944285714284,2.5094,1.2262999999999997,0.7082189424852452,0.5411438345909119,0.6561026437968713
GRIN1,CHEMBL807,CC12CC3CC(C)(C1)CC(N)(C3)C2,-2.6489864,2.9819,2.6941000000000006,0.6076471131693594,0.4477674961090088,0.6931741571181051
LRRK2,CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,-4.230290255172415,2.8499,3.3349400000000013,0.6263032743124629,0.6112485527992249,0.6049006113505231
LRRK2,CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,-4.230290255172415,2.8499,3.3349400000000013,0.6263032743124629,0.6112485527992249,0.6049006113505231
LRRK2,CHEMBL3122113,CNc1nc(Nc2cn(C(C)(C)C#N)nc2C)ncc1C(F)(F)F,-3.936890666666668,2.8206,3.0443000000000016,0.889486535263782,0.5680604577064514,0.6997500099338658
LRRK2,CHEMBL3122113,CNc1nc(Nc2cn(C(C)(C)C#N)nc2C)ncc1C(F)(F)F,-3.936890666666668,2.8206,3.0443000000000016,0.889486535263782,0.5680604577064514,0.6997500099338658
GRIN1,CHEMBL807,CC12CC3CC(C)(C1)CC(N)(C3)C2,-2.6489864,2.9819,2.6941000000000006,0.6076471131693594,0.4477674961090088,0.6931741571181051
GRIN1,CHEMBL55,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,-3.4620366,2.555,2.8828400000000007,0.30195782187837944,0.6029282808303833,0.4959681303143989
GRIN1,CHEMBL742,CNC1(c2ccccc2Cl)CCCCC1=O,-3.28504,2.9457,2.897800000000001,0.8571565291687986,0.5063455104827881,0.7341125056058032
GRIN1,CHEMBL807,CC12CC3CC(C)(C1)CC(N)(C3)C2,-2.6489864,2.9819,2.6941000000000006,0.6076471131693594,0.4477674961090088,0.6931741571181051
GRIN1,CHEMBL1254766,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,-3.610073610526317,2.8866,3.080400000000002,0.7718143750897627,0.5054284334182739,0.6963743102909202
COMT,CHEMBL1089318,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,-4.736023725925927,1.4441,3.2800400000000014,0.16589362206160763,0.6302460432052612,0.26382622926762755
COMT,CHEMBL1089318,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,-4.736023725925927,1.4441,3.2800400000000014,0.16589362206160763,0.6302460432052612,0.26382622926762755
MAPT,CHEMBL191083,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,-3.6296366000000004,2.9252,2.498900000000001,0.5050065314841863,0.5735417604446411,0.5993666993118635
GRIN1,CHEMBL589390,Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1,-4.531858600000002,2.9705,3.883740000000002,0.7302421964031591,0.5838755965232849,0.6503228079639621
GRIN1,CHEMBL660,NC12CC3CC(CC(C3)C1)C2,-1.9835255999999999,2.9701,1.9139,0.5620664127719119,0.44904017448425293,0.6912473594862977
GRIN1,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,-3.2609551333333333,2.9605,2.695800000000001,0.7064882384087371,0.5291343927383423,0.6840370510344518
GRIN1,CHEMBL807,CC12CC3CC(C)(C1)CC(N)(C3)C2,-2.6489864,2.9819,2.6941000000000006,0.6076471131693594,0.4477674961090088,0.6931741571181051
GRIN1,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,-3.2609551333333333,2.9605,2.695800000000001,0.7064882384087371,0.5291343927383423,0.6840370510344518
GRIN1,CHEMBL807,CC12CC3CC(C)(C1)CC(N)(C3)C2,-2.6489864,2.9819,2.6941000000000006,0.6076471131693594,0.4477674961090088,0.6931741571181051
GRIN1,CHEMBL395091,CN[C@]1(c2ccccc2Cl)CCCCC1=O,-3.28504,2.9457,2.897800000000001,0.8571565291687986,0.5063455104827881,0.7341125056058032
GRIN1,CHEMBL275528,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,-4.192806466666668,2.9862,4.331900000000004,0.7469327757845524,0.49826642870903015,0.6893637747893233
GRIN1,CHEMBL1165411,c1ccc(C2(c3ccccc3)OC[C@H]([C@@H]3CCCCN3)O2)cc1,-4.116898756521739,2.9485,3.4452000000000016,0.9418546335851353,0.5646497011184692,0.725673504609565
GRIN1,CHEMBL1165411,c1ccc(C2(c3ccccc3)OC[C@H]([C@@H]3CCCCN3)O2)cc1,-4.116898756521739,2.9485,3.4452000000000016,0.9418546335851353,0.5646497011184692,0.725673504609565
GRIN1,CHEMBL305904,CC[C@]1(c2ccccc2)OC[C@H]([C@@H]2CCCCN2)O1,-3.2644942105263155,2.9533,2.8069000000000006,0.9072863538720755,0.5043749213218689,0.7509135455545356
COMT,CHEMBL953,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,-2.726885581818182,1.3948,1.7813800000000002,0.28041853664893823,0.5555784106254578,0.4023943261706805
COMT,CHEMBL1324,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,-3.383727400000001,1.7176,2.545420000000002,0.38710486030618185,0.5798537731170654,0.4462607781567348
MAPT,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,-4.047912888888892,1.9673,3.3699000000000026,0.5481228320623274,0.6272911429405212,0.492021248958764
MAPT,CHEMBL405110,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],-2.7304295333333326,2.9044,0.8665999999999998,0.5159517647872774,0.5771760940551758,0.6174641105529639
MAPT,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,-4.047912888888892,1.9673,3.3699000000000026,0.5481228320623274,0.6272911429405212,0.492021248958764
MAPT,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,-4.047912888888892,1.9673,3.3699000000000026,0.5481228320623274,0.6272911429405212,0.492021248958764
COMT,CHEMBL1324,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,-3.383727400000001,1.7176,2.545420000000002,0.38710486030618185,0.5798537731170654,0.4462607781567348
LRRK2,CHEMBL3924132,CCOc1cc(-c2nncn2C)ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1,-5.596857490909095,2.8298,4.729020000000003,0.42000727300551083,0.6701951622962952,0.49598648339458284
SNCA,CHEMBL4173394,CCOc1ccc(Nc2ccc(/C(=C3/C=C/C(=[N+](/CC)Cc4cccc(S(=O)(=O)[O-])c4)C=C3C)c3ccc(N(CC)Cc4cccc(S(=O)(=O)[O-])c4)cc3C)cc2)cc1.[Na+],-8.274642400000005,2.3025,5.967620000000007,0.07668649556668644,0.8373169302940369,0.13011241186998715
GRIN1,CHEMBL305187,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,-4.272146400000002,2.4159,3.7688000000000033,0.8793321565506861,0.5703242421150208,0.6488494463306996
GRIN1,CHEMBL807,CC12CC3CC(C)(C1)CC(N)(C3)C2,-2.6489864,2.9819,2.6941000000000006,0.6076471131693594,0.4477674961090088,0.6931741571181051
GRIN1,CHEMBL1699,CC12CC3CC(C)(C1)CC(N)(C3)C2.Cl,-3.140778600000001,2.9782,3.1159000000000012,0.6604659572662126,0.449819952249527,0.6981982295050057
GRIN1,CHEMBL742,CNC1(c2ccccc2Cl)CCCCC1=O,-3.28504,2.9457,2.897800000000001,0.8571565291687986,0.5063455104827881,0.7341125056058032
COMT,CHEMBL1324,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,-3.383727400000001,1.7176,2.545420000000002,0.38710486030618185,0.5798537731170654,0.4462607781567348
PLA2G6,CHEMBL148674,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1,-3.568450571428572,2.5137,2.3834,0.4602903600929975,0.6367703676223755,0.5270569863126152
PLA2G6,CHEMBL148674,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1,-3.568450571428572,2.5137,2.3834,0.4602903600929975,0.6367703676223755,0.5270569863126152
PLA2G6,CHEMBL148674,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1,-3.568450571428572,2.5137,2.3834,0.4602903600929975,0.6367703676223755,0.5270569863126152
PLA2G6,CHEMBL148674,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1,-3.568450571428572,2.5137,2.3834,0.4602903600929975,0.6367703676223755,0.5270569863126152
PLA2G6,CHEMBL148674,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1,-3.568450571428572,2.5137,2.3834,0.4602903600929975,0.6367703676223755,0.5270569863126152
PLA2G6,CHEMBL148674,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1,-3.568450571428572,2.5137,2.3834,0.4602903600929975,0.6367703676223755,0.5270569863126152
PLA2G6,CHEMBL148674,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1,-3.568450571428572,2.5137,2.3834,0.4602903600929975,0.6367703676223755,0.5270569863126152
PLA2G6,CHEMBL148674,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1,-3.568450571428572,2.5137,2.3834,0.4602903600929975,0.6367703676223755,0.5270569863126152
COMT,CHEMBL953,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,-2.726885581818182,1.3948,1.7813800000000002,0.28041853664893823,0.5555784106254578,0.4023943261706805
SNCA,CHEMBL288114,O=C(O)c1cc(O)c(O)c(O)c1,-1.5147519999999997,1.1917,0.5015999999999998,0.45988822950048275,0.5173444747924805,0.4716380864124007
LRRK2,CHEMBL3122113,CNc1nc(Nc2cn(C(C)(C)C#N)nc2C)ncc1C(F)(F)F,-3.936890666666668,2.8206,3.0443000000000016,0.889486535263782,0.5680604577064514,0.6997500099338658
GRIN1,CHEMBL807,CC12CC3CC(C)(C1)CC(N)(C3)C2,-2.6489864,2.9819,2.6941000000000006,0.6076471131693594,0.4477674961090088,0.6931741571181051
GRIN1,CHEMBL275528,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,-4.192806466666668,2.9862,4.331900000000004,0.7469327757845524,0.49826642870903015,0.6893637747893233
GRIN1,CHEMBL467084,N[C@@H](Cc1ccccn1)c1ccccc1,-2.9274508000000004,2.9282,2.3241000000000005,0.8216420812170326,0.5439853668212891,0.7175679983187231
GRIN1,CHEMBL742,CNC1(c2ccccc2Cl)CCCCC1=O,-3.28504,2.9457,2.897800000000001,0.8571565291687986,0.5063455104827881,0.7341125056058032
GRIN1,CHEMBL742,CNC1(c2ccccc2Cl)CCCCC1=O,-3.28504,2.9457,2.897800000000001,0.8571565291687986,0.5063455104827881,0.7341125056058032
GRIN1,CHEMBL742,CNC1(c2ccccc2Cl)CCCCC1=O,-3.28504,2.9457,2.897800000000001,0.8571565291687986,0.5063455104827881,0.7341125056058032
SNCA,CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,-4.024601600000001,2.6415,3.6092000000000026,0.757169743555686,0.5065365433692932,0.6588479280559179
SNCA,CHEMBL193482,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,-3.4648279714285715,1.9848,2.5800000000000005,0.687428138033629,0.5110280513763428,0.5821034665686144
SNCA,CHEMBL1405,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,-4.143268400000001,2.8874,3.817400000000002,0.7778844237760111,0.5129202604293823,0.6853638810039886
SNCA,CHEMBL386630,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,-4.072168200000002,2.9459,3.879200000000003,0.7342296115534325,0.4732651114463806,0.6914359860321155
SNCA,CHEMBL8260,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,-3.6648720000000012,1.4341,2.576800000000001,0.5910546660911952,0.5978838205337524,0.4680638136672328
SNCA,CHEMBL59,NCCc1ccc(O)c(O)c1,-1.4387285636363634,2.0628,0.5989999999999998,0.544872838506118,0.5029664635658264,0.5900773412093603
SNCA,CHEMBL583912,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,-2.9705803428571427,1.1125,1.5460999999999998,0.5095927314649248,0.5767521858215332,0.43169055683587465
SNCA,CHEMBL286494,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,-6.7139083578947405,1.038,5.081040000000003,0.12334985710311229,0.754317581653595,0.07209260619078416
SNCA,CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-3.5504033238095243,1.1903,2.2824000000000004,0.5106223467843569,0.6045673489570618,0.41983843287199807
SNCA,CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-3.438497418181819,1.0926,1.988,0.43419044029909815,0.6115847826004028,0.3872717489459722
SNCA,CHEMBL374478,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,-7.535046928813562,1.0358,4.335420000000004,0.10948484473140657,0.7521257996559143,0.06403470997855058
SNCA,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,-4.047912888888892,1.9673,3.3699000000000026,0.5481228320623274,0.6272911429405212,0.492021248958764
SNCA,CHEMBL583912,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,-2.9705803428571427,1.1125,1.5460999999999998,0.5095927314649248,0.5767521858215332,0.43169055683587465
SNCA,CHEMBL374478,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,-7.535046928813562,1.0358,4.335420000000004,0.10948484473140657,0.7521257996559143,0.06403470997855058
SNCA,CHEMBL38,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,-4.9023784000000035,2.8882,5.602600000000005,0.5295731957656133,0.5251377820968628,0.5032875976855313
SNCA,CHEMBL986,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,-4.757534800000004,2.9481,5.510300000000006,0.6605933879271789,0.5104367733001709,0.548000345129887
SNCA,CHEMBL1440,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,-2.467206000000002,1.0947,-0.21439999999999837,0.3361104616305243,0.6107569336891174,0.2644123568676954
SNCA,CHEMBL493,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,-5.734904920930233,1.8843,3.192800000000001,0.45632722461101194,0.6544267535209656,0.35215673647214785
SNCA,CHEMBL59,NCCc1ccc(O)c(O)c1,-1.4387285636363634,2.0628,0.5989999999999998,0.544872838506118,0.5029664635658264,0.5900773412093603
SNCA,CHEMBL531,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,-4.519407872727275,2.9251,4.271100000000003,0.9085285470025662,0.5326490998268127,0.7148856766981805
SNCA,CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,-2.429354057142857,2.8538,2.1826,0.6530251998867979,0.4996784031391144,0.6827969578814479
SNCA,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,-4.047912888888892,1.9673,3.3699000000000026,0.5481228320623274,0.6272911429405212,0.492021248958764
SNCA,CHEMBL1550,CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O,-7.6142168545454565,2.9854,9.1576,0.26470583099531264,0.5708550810813904,0.3862492547007774
